手裏,シュリ,noun,343190000
厳冬,ゲントウ,noun,343200000
引き当てる,ヒキアテル,verb,343240000
引き当て,ヒキアテ,verb,343240001
引き当てれ,ヒキアテレ,verb,343240002
引き当てろ,ヒキアテロ,verb,343240003
引き当てよ,ヒキアテヨ,verb,343240004
ソメイヨシノ,ソメイヨシノ,noun,343250000
サンダー,サンダー,noun,343260000
見落とし,ミオトシ,noun,343270000
年端,トシハ,noun,343290000
耕耘,コウウン,noun,343300000
毛羽,ケバ,noun,343310000
着弾,チャクダン,noun,343320000
そうぼう,ソウボウ,noun,343330000
百花,ヒャッカ,noun,343350000
新風,シンプウ,noun,343360000
ダイス,ダイス,noun,343370000
マホガニー,マホガニー,noun,343380000
変圧,ヘンアツ,noun,343410000
特級,トッキュウ,noun,343420000
町立,チョウリツ,noun,343430000
早とちり,ハヤトチリ,noun,343450000
スクリーニング,スクリーニング,noun,343470000
振りほどく,フリホドク,verb,343480000
振りほどか,フリホドカ,verb,343480001
振りほどこ,フリホドコ,verb,343480002
振りほどい,フリホドイ,verb,343480003
振りほどき,フリホドキ,verb,343480004
振りほどけ,フリホドケ,verb,343480005
班給,ハンキュウ,noun,343490000
来期,ライキ,noun,343500000
右辺,ウヘン,noun,343510000
他局,タキョク,noun,343530000
プロパー,プロパー,noun,343540000
町営,チョウエイ,noun,343550000
瓶子,ヘイジ,noun,343570000
私怨,シエン,noun,343580000
絵解き,エトキ,noun,343600000
高女,コウジョ,noun,343610000
日長,ヒナガ,noun,343620000
土盛り,ドモリ,noun,343640000
べっぴん,ベッピン,noun,343650000
さよ,サヨ,noun,343660000
薄紙,ウスガミ,noun,343670000
まくれ上がる,マクレアガル,verb,343680000
まくれ上がら,マクレアガラ,verb,343680001
まくれ上がろ,マクレアガロ,verb,343680002
まくれ上がり,マクレアガリ,verb,343680003
まくれ上がっ,マクレアガッ,verb,343680004
まくれ上がれ,マクレアガレ,verb,343680005
選書,センショ,noun,343700000
ぜんざい,ゼンザイ,noun,343710000
キーパー,キーパー,noun,343720000
板金,バンキン,noun,343730000
日割り,ヒワリ,noun,343740000
貸す,カス,noun,343750000
奏する,ソウスル,verb,343770000
奏される,ソウサレル,verb,343770001
奏します,ソウシマス,verb,343770002
奏すれば,ソウスレバ,verb,343770003
こと切れる,コトキレル,verb,343780000
こと切れ,コトキレ,verb,343780001
こと切れれ,コトキレレ,verb,343780002
こと切れろ,コトキレロ,verb,343780003
こと切れよ,コトキレヨ,verb,343780004
群雄,グンユウ,noun,343790000
むしゃぶりつく,ムシャブリツク,verb,343810000
むしゃぶりつか,ムシャブリツカ,verb,343810001
むしゃぶりつこ,ムシャブリツコ,verb,343810002
むしゃぶりつい,ムシャブリツイ,verb,343810003
むしゃぶりつき,ムシャブリツキ,verb,343810004
むしゃぶりつけ,ムシャブリツケ,verb,343810005
検温,ケンオン,noun,343820000
手鏡,テカガミ,noun,343830000
マップ,マップ,noun,343850000
猟奇,リョウキ,noun,343860000
折りづる,オリヅル,noun,343880000
名刹,メイサツ,noun,343890000
さえ,サエ,noun,343900000
悪友,アクユウ,noun,343910000
橋頭,キョウトウ,noun,343930000
成井,ナルイ,adj,343940000
成かろう,ナカロウ,adj,343940001
成かった,ナカッタ,adj,343940002
成く,ナク,adj,343940003
成ければ,ナケレバ,adj,343940004
国花,コッカ,noun,343950000
古色,コショク,noun,343960000
典籍,テンセキ,noun,343970000
調練,チョウレン,noun,343980000
説諭,セツユ,noun,344020000
調べもの,シラベモノ,noun,344030000
多神,タシン,noun,344040000
支点,シテン,noun,344050000
色目,イロメ,noun,344060000
出がけ,デガケ,noun,344070000
所論,ショロン,noun,344080000
トン,トン,adv,344090000
ペレット,ペレット,noun,344100000
フォーリン,フォーリン,noun,344120000
ナイター,ナイター,noun,344130000
甘辛い,アマカライ,adj,344140000
甘辛かろう,アマガラカロウ,adj,344140001
甘辛かった,アマガラカッタ,adj,344140002
甘辛く,アマガラク,adj,344140003
甘辛ければ,アマガラケレバ,adj,344140004
ゴミゴミ,ゴミゴミ,adv,344150000
チャンバラ,チャンバラ,noun,344170000
レント,レント,noun,344180000
角煮,カクニ,noun,344190000
若妻,ワカヅマ,noun,344200000
降雪,コウセツ,noun,344210000
日ソ,ニッソ,noun,344230000
過当,カトウ,adjv,344240000
胡弓,コキュウ,noun,344260000
黒曜,コクヨウ,noun,344280000
山神,サンジン,noun,344290000
懐胎,カイタイ,noun,344300000
上履き,ウワバキ,noun,344310000
明鏡,メイキョウ,noun,344320000
右上,ミギアガリ,noun,344340000
自演,ジエン,noun,344360000
邦題,ホウダイ,noun,344370000
書きためる,カキタメル,verb,344380000
書きため,カキタメ,verb,344380001
書きためれ,カキタメレ,verb,344380002
書きためろ,カキタメロ,verb,344380003
書きためよ,カキタメヨ,verb,344380004
止観,シカン,noun,344390000
詰め合わせ,ツメアワセ,noun,344400000
もみあげ,モミアゲ,noun,344410000
レトリーバー,レトリーバー,noun,344420000
防疫,ボウエキ,noun,344430000
市域,シイキ,noun,344450000
前夫,ゼンプ,noun,344460000
消臭,ショウシュウ,noun,344470000
見飽きる,ミアキル,verb,344480000
見飽き,ミアキ,verb,344480001
見飽きれ,ミアキレ,verb,344480002
見飽きろ,ミアキロ,verb,344480003
見飽きよ,ミアキヨ,verb,344480004
寺僧,ジソウ,noun,344490000
けったい,ケッタイ,adjv,344510000
卓見,タッケン,noun,344520000
バンダナ,バンダナ,noun,344540000
娼妓,ショウギ,noun,344550000
孝子,コウシ,noun,344560000
イントロ,イントロ,noun,344570000
劇中,ゲキチュウ,noun,344580000
両生,リョウセイ,noun,344600000
たすき掛け,タスキガケ,noun,344610000
衆目,シュウモク,noun,344620000
煮つける,ニツケル,verb,344630000
煮つけ,ニツケ,verb,344630001
煮つけれ,ニツケレ,verb,344630002
煮つけろ,ニツケロ,verb,344630003
煮つけよ,ニツケヨ,verb,344630004
ふてぶてしい,フテブテシイ,adj,344640000
ふてぶてしかろう,フテブテシカロウ,adj,344640001
ふてぶてしかった,フテブテシカッタ,adj,344640002
ふてぶてしく,フテブテシク,adj,344640003
ふてぶてしければ,フテブテシケレバ,adj,344640004
ソナー,ソナー,noun,344650000
水脈,スイミャク,noun,344660000
共益,キョウエキ,noun,344690000
酒量,シュリョウ,noun,344710000
救貧,キュウヒン,noun,344730000
引き絞る,ヒキシボル,verb,344740000
引き絞ら,ヒキシボラ,verb,344740001
引き絞ろ,ヒキシボロ,verb,344740002
引き絞り,ヒキシボリ,verb,344740003
引き絞っ,ヒキシボッ,verb,344740004
引き絞れ,ヒキシボレ,verb,344740005
てんてこ舞い,テンテコマイ,noun,344750000
完熟,カンジュク,noun,344760000
トロピカル,トロピカル,noun,344770000
初陣,ウイジン,noun,344780000
ハイフン,ハイフン,noun,344790000
はれ物,ハレモノ,noun,344820000
担わす,ニナワス,verb,344830000
担わさ,ニナワサ,verb,344830001
担わそ,ニナワソ,verb,344830002
担わし,ニナワシ,verb,344830003
担わせ,ニナワセ,verb,344830004
荒天,コウテン,noun,344840000
煮炊き,ニタキ,noun,344850000
剃髪,テイハツ,noun,344860000
インダストリアル,インダストリアル,adjv,344870000
セルロイド,セルロイド,noun,344880000
レイク,レイク,noun,344890000
積み上がる,ツミアガル,verb,344900000
積み上がら,ツミアガラ,verb,344900001
積み上がろ,ツミアガロ,verb,344900002
積み上がり,ツミアガリ,verb,344900003
積み上がっ,ツミアガッ,verb,344900004
積み上がれ,ツミアガレ,verb,344900005
浮かばれる,ウカバレル,verb,344910000
浮かばれ,ウカバレ,verb,344910001
浮かばれれ,ウカバレレ,verb,344910002
浮かばれろ,ウカバレロ,verb,344910003
浮かばれよ,ウカバレヨ,verb,344910004
フレックス,フレックス,noun,344920000
羊皮,ヨウヒ,noun,344930000
入滅,ニュウメツ,noun,344940000
土くれ,ツチクレ,noun,344950000
花かご,ハナカゴ,noun,344960000
分銅,フンドウ,noun,344970000
高専,コウセン,noun,344990000
チェックリスト,チェックリスト,noun,345010000
雨天,ウテン,noun,345020000
船倉,センソウ,noun,345030000
大韓民国,ダイカンミンコク,noun,345040000
姿見,スガタミ,noun,345050000
なぜる,ナゼル,verb,345050020
なぜ,ナゼ,verb,345050021
なぜれ,ナゼレ,verb,345050022
なぜろ,ナゼロ,verb,345050023
なぜよ,ナゼヨ,verb,345050024
くらわす,クラワス,verb,345070000
くらわさ,クラワサ,verb,345070001
くらわそ,クラワソ,verb,345070002
くらわし,クラワシ,verb,345070003
くらわせ,クラワセ,verb,345070004
変わり身,カワリミ,noun,345080000
未踏,ミトウ,noun,345100000
オナ,オナ,noun,345130000
勇み足,イサミアシ,noun,345150000
八紘,ハッコウ,noun,345160000
相伝,ソウデン,noun,345170000
身持ち,ミモチ,noun,345180000
溶き卵,トキタマゴ,noun,345190000
示し,シメシ,noun,345200000
腸炎,チョウエン,noun,345210000
片割れ,カタワレ,noun,345220000
踏破,トウハ,noun,345230000
湖岸,コガン,noun,345240000
ジンクス,ジンクス,noun,345250000
継嗣,ケイシ,noun,345260000
あばら,アバラ,noun,345270000
規矩,キク,noun,345280000
半値,ハンネ,noun,345290000
天涯,テンガイ,noun,345300000
下戸,ゲコ,noun,345330000
ごうも,ゴウモ,adv,345340000
鈴木,スズキ,noun,345350000
箔,ハク,noun,345380000
オリゴ,オリゴ,noun,345400000
上がり口,アガリグチ,noun,345440000
開講,カイコウ,noun,345480000
たたら,タタラ,noun,345490000
マミー,マミー,noun,345500000
もたせかける,モタセカケル,verb,345510000
もたせかけ,モタセカケ,verb,345510001
もたせかけれ,モタセカケレ,verb,345510002
もたせかけろ,モタセカケロ,verb,345510003
もたせかけよ,モタセカケヨ,verb,345510004
隣席,リンセキ,noun,345530000
厭世,エンセイ,noun,345580000
コミッショナー,コミッショナー,noun,345590000
分際,ブンザイ,noun,345600000
出欠,シュッケツ,noun,345610000
うすべに,ウスベニ,noun,345620000
麻縄,アサナワ,noun,345630000
強圧,キョウアツ,noun,345640000
血みどろ,チミドロ,adjv,345690000
閑古,カンコ,noun,345700000
労連,ロウレン,noun,345710000
名指す,ナザス,verb,345720000
名指さ,ナザサ,verb,345720001
名指そ,ナザソ,verb,345720002
名指し,ナザシ,verb,345720003
名指せ,ナザセ,verb,345720004
売り言葉,ウリコトバ,noun,345730000
脱獄,ダツゴク,noun,345750000
バキューム,バキューム,noun,345760000
ノーブル,ノーブル,adjv,345770000
たも,タモ,noun,345780000
酒豪,シュゴウ,noun,345800000
売品,バイヒン,noun,345810000
長話,ナガバナシ,noun,345820000
汗臭い,アセクサイ,adj,345850000
汗臭かろう,アセクサカロウ,adj,345850001
汗臭かった,アセクサカッタ,adj,345850002
汗臭く,アセクサク,adj,345850003
汗臭ければ,アセクサケレバ,adj,345850004
イリジウム,イリジウム,noun,345890000
見下げる,ミサゲル,verb,345900000
見下げ,ケンサゲ,verb,345900001
見下げれ,ケンサゲレ,verb,345900002
見下げろ,ケンサゲロ,verb,345900003
見下げよ,ケンサゲヨ,verb,345900004
ビオラ,ビオラ,noun,345910000
欠礼,ケツレイ,noun,345920000
庫内,コナイ,noun,345930000
即身,ソクシン,noun,345940000
メット,メット,noun,345950000
背任,ハイニン,noun,345970000
代わり映え,カワリバエ,noun,345980000
皮相,ヒソウ,adjv,345990000
コルセット,コルセット,noun,346000000
門閥,モンバツ,noun,346010000
くらい,クライ,noun,346060000
大人,オトナ,noun,346070000
車載,シャサイ,noun,346110000
豆まき,マメマキ,noun,346120000
横なぐり,ヨコナグリ,noun,346130000
彫り物,ホリモノ,noun,346150000
座薬,ザヤク,noun,346160000
ひそみ,ヒソミ,noun,346170000
かまける,カマケル,verb,346180000
かまけ,カマケ,verb,346180001
かまけれ,カマケレ,verb,346180002
かまけろ,カマケロ,verb,346180003
かまけよ,カマケヨ,verb,346180004
参籠,サンロウ,noun,346200000
感冒,カンボウ,noun,346230000
ブロイラー,ブロイラー,noun,346240000
焦げ付く,コゲツク,verb,346270000
焦げ付か,コゲツカ,verb,346270001
焦げ付こ,コゲツコ,verb,346270002
焦げ付い,コゲツイ,verb,346270003
焦げ付き,コゲツキ,verb,346270004
焦げ付け,コゲツケ,verb,346270005
食い殺す,クイコロス,verb,346280000
食い殺さ,クイコロサ,verb,346280001
食い殺そ,クイコロソ,verb,346280002
食い殺し,クイコロシ,verb,346280003
食い殺せ,クイコロセ,verb,346280004
剛健,ゴウケン,adjv,346290000
死臭,シシュウ,noun,346300000
国記,コクキ,noun,346310000
アウトサイダー,アウトサイダー,noun,346330000
弱冠,ジャッカン,noun,346340000
焼けつく,ヤケツク,verb,346350000
焼けつか,ヤケツカ,verb,346350001
焼けつこ,ヤケツコ,verb,346350002
焼けつい,ヤケツイ,verb,346350003
焼けつき,ヤケツキ,verb,346350004
焼けつけ,ヤケツケ,verb,346350005
今次,コンジ,noun,346370000
弥助,ヤスケ,noun,346380000
人神,ジンシン,noun,346390000
類別,ルイベツ,noun,346410000
余熱,ヨネツ,noun,346420000
便意,ベンイ,noun,346450000
通天,ツウテン,noun,346460000
ようなし,ヨウナシ,noun,346470000
真作,シンサク,noun,346480000
老妻,ロウサイ,noun,346490000
手稿,シュコウ,noun,346500000
消し炭,ケシズミ,noun,346520000
新制,シンセイ,noun,346550000
僚友,リョウユウ,noun,346580000
機先,キセン,noun,346590000
代案,ダイアン,noun,346620000
高飛び,タカトビ,noun,346630000
しゃく,シャク,noun,346640000
透析,トウセキ,noun,346650000
取らす,トラス,noun,346660000
英軍,エイグン,noun,346680000
のみこみ,ノミコミ,noun,346700000
部面,ブメン,noun,346710000
機首,キシュ,noun,346720000
リボルバー,リボルバー,noun,346730000
鹿鳴,ロクメイ,noun,346740000
鐙,アブミ,noun,346750000
切り合う,キリアウ,verb,346770000
切り合わ,キリアワ,verb,346770001
切り合お,キリアオ,verb,346770002
切り合い,キリアイ,verb,346770003
切り合て,キリアテ,verb,346770004
切り合え,キリアエ,verb,346770005
蘭書,ランショ,noun,346780000
買いかぶる,カイカブル,verb,346790000
買いかぶら,カイカブラ,verb,346790001
買いかぶろ,カイカブロ,verb,346790002
買いかぶり,カイカブリ,verb,346790003
買いかぶっ,カイカブッ,verb,346790004
買いかぶれ,カイカブレ,verb,346790005
語弊,ゴヘイ,noun,346800000
初物,ハツモノ,noun,346810000
百家,ヒャッカ,noun,346820000
コリー,コリー,noun,346830000
検知,ケンチ,noun,346850000
けむくじゃら,ケムクジャラ,adjv,346860000
次号,ジゴウ,noun,346880000
タオルケット,タオルケット,noun,346900000
エグゼクティブ,エグゼクティブ,noun,346920000
秒速,ビョウソク,noun,346940000
庵主,アンシュ,noun,346950000
夢占い,ユメウラナイ,noun,346970000
貞節,テイセツ,adjv,346980000
買い置き,カイオキ,noun,346990000
伸びる,ノビル,noun,347000000
悪癖,アクヘキ,noun,347010000
遺文,イブン,noun,347020000
仰臥,ギョウガ,noun,347060000
剣豪,ケンゴウ,noun,347090000
カロチン,カロチン,noun,347100000
蕩尽,トウジン,noun,347110000
パーム,パーム,noun,347120000
授産,ジュサン,noun,347130000
圧殺,アッサツ,noun,347140000
饗,キョウ,noun,347150000
木登り,キノボリ,noun,347160000
費消,ヒショウ,noun,347170000
受章,ジュショウ,noun,347190000
フリーランス,フリーランス,noun,347220000
真っ盛り,マッサカリ,noun,347240000
健勝,ケンショウ,adjv,347260000
年率,ネンリツ,noun,347280000
えり首,エリクビ,noun,347290000
吹き寄せる,フキヨセル,verb,347300000
吹き寄せ,フキヨセ,verb,347300001
吹き寄せれ,フキヨセレ,verb,347300002
吹き寄せろ,フキヨセロ,verb,347300003
吹き寄せよ,フキヨセヨ,verb,347300004
初める,ソメル,verb,347310000
初め,ハジメ,verb,347310001
初めれ,ハジメレ,verb,347310002
初めろ,ハジメロ,verb,347310003
初めよ,ハジメヨ,verb,347310004
つがえる,ツガエル,verb,347320000
大官,タイカン,noun,347330000
むさくるしい,ムサクルシイ,adj,347340000
むさくるしかろう,ムサクルシカロウ,adj,347340001
むさくるしかった,ムサクルシカッタ,adj,347340002
むさくるしく,ムサクルシク,adj,347340003
むさくるしければ,ムサクルシケレバ,adj,347340004
専断,センダン,noun,347350000
サラミ,サラミ,noun,347360000
ミリオン,ミリオン,noun,347370000
実益,ジツエキ,noun,347380000
真如,シンニョ,noun,347420000
煮えたぎる,ニエタギル,verb,347440000
煮えたぎら,ニエタギラ,verb,347440001
煮えたぎろ,ニエタギロ,verb,347440002
煮えたぎり,ニエタギリ,verb,347440003
煮えたぎっ,ニエタギッ,verb,347440004
煮えたぎれ,ニエタギレ,verb,347440005
春日井,カスガイ,noun,347460000
視聴覚,シチョウカク,noun,347470000
管掌,カンショウ,noun,347480000
公訴,コウソ,noun,347490000
ベーシック,ベーシック,noun,347510000
於呂,オロ,noun,347530000
フレア,フレア,noun,347550000
伸展,シンテン,noun,347560000
ヒスタミン,ヒスタミン,noun,347570000
へめぐる,ヘメグル,verb,347580000
へめぐら,ヘメグラ,verb,347580001
へめぐろ,ヘメグロ,verb,347580002
へめぐり,ヘメグリ,verb,347580003
へめぐっ,ヘメグッ,verb,347580004
へめぐれ,ヘメグレ,verb,347580005
振り向き,フリムキ,noun,347630000
フェーズ,フェーズ,noun,347650000
鉛色,ナマリイロ,noun,347660000
異体,イタイ,noun,347680000
極貧,ゴクヒン,noun,347690000
大場,オオバ,noun,347700000
狙い目,ネライメ,noun,347710000
エロ本,エロボン,noun,347720000
ちりとり,チリトリ,noun,347730000
精妙,セイミョウ,adjv,347740000
スリリング,スリリング,adjv,347750000
預入,アズケイレ,noun,347770000
水替え,ミズカエ,noun,347780000
白鷺,シラサギ,noun,347790000
買い上げ,カイアゲ,noun,347810000
アフターケア,アフターケア,noun,347820000
封緘,フウカン,noun,347840000
ささくれ立つ,ササクレダツ,verb,347860000
ささくれ立た,ササクレタタ,verb,347860001
ささくれ立と,ササクレタト,verb,347860002
ささくれ立ち,ササクレタチ,verb,347860003
ささくれ立っ,ササクレタッ,verb,347860004
ささくれ立て,ササクレタテ,verb,347860005
取り壊し,トリコワシ,noun,347890000
硬骨,コウコツ,noun,347900000
くゆらす,クユラス,verb,347910000
くゆらさ,クユラサ,verb,347910001
くゆらそ,クユラソ,verb,347910002
くゆらし,クユラシ,verb,347910003
くゆらせ,クユラセ,verb,347910004
ひっつかむ,ヒッツカム,verb,347930000
ひっつかま,ヒッツカマ,verb,347930001
ひっつかも,ヒッツカモ,verb,347930002
ひっつかみ,ヒッツカミ,verb,347930003
ひっつかん,ヒッツカン,verb,347930004
ひっつかめ,ヒッツカメ,verb,347930005
物忘れ,モノワスレ,noun,347940000
深雪,シンセツ,noun,347950000
連夜,レンヤ,noun,348000000
出っ張り,デッパリ,noun,348010000
墓標,ボヒョウ,noun,348030000
たい,タイ,noun,348040000
花入れ,ハナイレ,noun,348050000
兼備,ケンビ,noun,348070000
イースタン,イースタン,noun,348080000
集録,シュウロク,noun,348090000
てる,テル,noun,348100000
どやどや,ドヤドヤ,adv,348110000
カ月,カゲツ,noun,348120000
高炉,コウロ,noun,348130000
虫よけ,ムシヨケ,noun,348140000
席次,セキジ,noun,348150000
ジンジン,ジンジン,adv,348180000
小著,ショウチョ,noun,348200000
ターム,ターム,noun,348210000
エンペラー,エンペラー,noun,348240000
金ぴか,キンピカ,adjv,348260000
良薬,リョウヤク,noun,348290000
上棟,ジョウトウ,noun,348300000
無産,ムサン,noun,348310000
仕出し,シダシ,noun,348320000
うたた,ウタタ,adv,348330000
等辺,トウヘン,noun,348340000
洛外,ラクガイ,noun,348350000
歩き,アルキ,noun,348360000
私法,シホウ,noun,348370000
正樹,マサキ,noun,348380000
横木,ヨコギ,noun,348390000
玉ぐし,タマグシ,noun,348420000
婿入り,ムコイリ,noun,348430000
絞り上げる,シボリアゲル,verb,348440000
絞り上げ,シボリアゲ,verb,348440001
絞り上げれ,シボリアゲレ,verb,348440002
絞り上げろ,シボリアゲロ,verb,348440003
絞り上げよ,シボリアゲヨ,verb,348440004
別記,ベッキ,noun,348450000
ひたかくし,ヒタカクシ,noun,348480000
郡部,グンブ,noun,348490000
ライチョウ,ライチョウ,noun,348510000
木の間,コノマ,noun,348530000
戸長,コチョウ,noun,348540000
冠者,カジャ,noun,348550000
トラム,トラム,noun,348560000
エッセイスト,エッセイスト,noun,348570000
言文,ゲンブン,noun,348580000
かみ合わせ,カミアワセ,noun,348590000
どやす,ドヤス,verb,348600000
どやさ,ドヤサ,verb,348600001
どやそ,ドヤソ,verb,348600002
どやし,ドヤシ,verb,348600003
どやせ,ドヤセ,verb,348600004
先っぽ,サキッポ,noun,348630000
立ち姿,タチスガタ,noun,348650000
増改築,ゾウカイチク,noun,348660000
大きに,オオキニ,emotion,348670000
好き好む,スキコノム,verb,348680000
好き好ま,スキコノマ,verb,348680001
好き好も,スキコノモ,verb,348680002
好き好み,スキコノミ,verb,348680003
好き好ん,スキコノン,verb,348680004
好き好め,スキコノメ,verb,348680005
立てる,タテル,verb,348700000
立て,タテ,verb,348700001
立てれ,タテレ,verb,348700002
立てろ,タテロ,verb,348700003
立てよ,タテヨ,verb,348700004
中書,チュウショ,noun,348710000
前号,ゼンゴウ,noun,348730000
双務,ソウム,noun,348740000
無臭,ムシュウ,noun,348750000
大兵,タイヘイ,noun,348780000
武門,ブモン,noun,348780020
そりあげる,ソリアゲル,verb,348810000
そりあげ,ソリアゲ,verb,348810001
そりあげれ,ソリアゲレ,verb,348810002
そりあげろ,ソリアゲロ,verb,348810003
そりあげよ,ソリアゲヨ,verb,348810004
弾痕,ダンコン,noun,348830000
育種,イクシュ,noun,348840000
整髪,セイハツ,noun,348860000
セキレイ,セキレイ,noun,348870000
ヘッジ,ヘッジ,noun,348890000
飼養,シヨウ,noun,348910000
アーバン,アーバン,noun,348920000
ロマンチシスト,ロマンチシスト,noun,348930000
オルグ,オルグ,noun,348940000
すぐる,スグル,verb,348950000
すぐら,スグラ,verb,348950001
すぐろ,スグロ,verb,348950002
すぐり,スグリ,verb,348950003
すぐっ,スグッ,verb,348950004
すぐれ,スグレ,verb,348950005
落盤,ラクバン,noun,348990000
ニム,ニム,noun,349020000
思い上がり,オモイアガリ,noun,349030000
柔術,ジュウジュツ,noun,349040000
羽仁,ハニ,noun,349070000
沃素,ヨウソ,noun,349080000
敗色,ハイショク,noun,349090000
開陽,カイヨウ,noun,349100000
エレクトーン,エレクトーン,noun,349110000
放縦,ホウショウ,adjv,349140000
トレース,トレース,noun,349150000
抜き取り,ヌキトリ,noun,349160000
販,ハン,noun,349190000
慈恵,ジケイ,noun,349220000
あてつける,アテツケル,verb,349230000
あてつけ,アテツケ,verb,349230001
あてつけれ,アテツケレ,verb,349230002
あてつけろ,アテツケロ,verb,349230003
あてつけよ,アテツケヨ,verb,349230004
うじうじ,ウジウジ,adv,349240000
セクシャリティー,セクシャリティー,noun,349270000
薄め,ウスメ,noun,349290000
小二,ショウニ,noun,349300000
妥結,ダケツ,noun,349310000
絵付け,エツケ,noun,349320000
減反,ゲンタン,noun,349330000
見晴らす,ミハラス,verb,349360000
見晴らさ,ミハラサ,verb,349360001
見晴らそ,ミハラソ,verb,349360002
見晴らし,ミハラシ,verb,349360003
見晴らせ,ミハラセ,verb,349360004
ポーン,ポーン,noun,349380000
画壇,ガダン,noun,349410000
シフォン,シフォン,noun,349430000
僧兵,ソウヘイ,noun,349440000
カルビ,カルビ,noun,349450000
駄作,ダサク,noun,349460000
やり込める,ヤリコメル,verb,349470000
やり込め,ヤリコメ,verb,349470001
やり込めれ,ヤリコメレ,verb,349470002
やり込めろ,ヤリコメロ,verb,349470003
やり込めよ,ヤリコメヨ,verb,349470004
煮出す,ニダス,verb,349480000
煮出さ,ニダシサ,verb,349480001
煮出そ,ニダシソ,verb,349480002
煮出し,ニダシシ,verb,349480003
煮出せ,ニダシセ,verb,349480004
はかせ,ハカセ,noun,349490000
争,ソウ,noun,349500000
フラメンコ,フラメンコ,noun,349510000
道化る,ドウケル,verb,349520000
道化,ドウケ,verb,349520001
道化れ,ドウケレ,verb,349520002
道化ろ,ドウケロ,verb,349520003
道化よ,ドウケヨ,verb,349520004
マグナム,マグナム,noun,349530000
角柱,カクチュウ,noun,349550000
賃上げ,チンアゲ,noun,349560000
後先,アトサキ,noun,349580000
堅物,カタブツ,noun,349610000
主犯,シュハン,noun,349620000
下卑る,ゲビル,verb,349630000
下卑,カヒ,verb,349630001
下卑れ,カヒレ,verb,349630002
下卑ろ,カヒロ,verb,349630003
下卑よ,カヒヨ,verb,349630004
客殿,キャクデン,noun,349630020
肺胞,ハイホウ,noun,349650000
輪舞,リンブ,noun,349660000
対案,タイアン,noun,349670000
順繰り,ジュングリ,noun,349680000
コンビナート,コンビナート,noun,349690000
どうか,ドウカ,noun,349710000
ディッシュ,ディッシュ,noun,349720000
能面,ノウメン,noun,349750000
殴り合う,ナグリアウ,verb,349760000
殴り合わ,ナグリアワ,verb,349760001
殴り合お,ナグリアオ,verb,349760002
殴り合い,ナグリアイ,verb,349760003
殴り合て,ナグリアテ,verb,349760004
殴り合え,ナグリアエ,verb,349760005
土作,ツチヅクリ,noun,349790000
ナーシング,ナーシング,noun,349810000
成算,セイサン,noun,349820000
電文,デンブン,noun,349830000
もたつく,モタツク,verb,349840000
もたつか,モタツカ,verb,349840001
もたつこ,モタツコ,verb,349840002
もたつい,モタツイ,verb,349840003
もたつき,モタツキ,verb,349840004
もたつけ,モタツケ,verb,349840005
しきせ,シキセ,noun,349850000
ビューティー,ビューティー,noun,349860000
見開き,ミヒラキ,noun,349870000
遥拝,ヨウハイ,noun,349880000
地鳴り,ジナリ,noun,349900000
律動,リツドウ,noun,349910000
小史,ショウシ,noun,349920000
ヨード,ヨード,noun,349930000
名望,メイボウ,noun,349950000
あつらえ向き,アツラエムキ,adjv,349960000
遊芸,ユウゲイ,noun,349990000
政道,セイドウ,noun,350000000
馬の骨,ウマノホネ,noun,350010000
口入れ,クチイレ,noun,350020000
ブラボー,ブラボー,noun,350040000
スクワット,スクワット,noun,350050000
フートン,フートン,noun,350060000
鈍重,ドンジュウ,adjv,350070000
マリーナ,マリーナ,noun,350080000
漏れ,モレ,noun,350090000
唯心,ユイシン,noun,350100000
本船,ホンセン,noun,350130000
労基,ロウキ,noun,350140000
物入れ,モノイレ,noun,350170000
文語,ブンゴ,noun,350190000
和讃,ワサン,noun,350200000
ぁぁ,ァァ,noun,350210000
変成,ヘンセイ,noun,350230000
内耳,ナイジ,noun,350240000
凍傷,トウショウ,noun,350270000
塁,ルイ,noun,350280000
各年,カクネン,noun,350290000
置屋,オキヤ,noun,350310000
金鉱,キンコウ,noun,350320000
本朝,ホンチョウ,noun,350350000
照れ隠し,テレカクシ,noun,350370000
アスパラ,アスパラ,noun,350390000
和親,ワシン,noun,350400000
色事,イロゴト,noun,350410000
飲み下す,ノミクダス,verb,350420000
飲み下さ,ノミクダサ,verb,350420001
飲み下そ,ノミクダソ,verb,350420002
飲み下し,ノミクダシ,verb,350420003
飲み下せ,ノミクダセ,verb,350420004
筆名,ヒツメイ,noun,350430000
歯槽,シソウ,noun,350440000
来,ライ,noun,350460000
ストイック,ストイック,adjv,350470000
ひ弱い,ヒヨワイ,adj,350490000
ひ弱かろう,ヒヨワカロウ,adj,350490001
ひ弱かった,ヒヨワカッタ,adj,350490002
ひ弱く,ヒヨワク,adj,350490003
ひ弱ければ,ヒヨワケレバ,adj,350490004
まとめ役,マトメヤク,noun,350510000
ロッキング,ロッキング,noun,350520000
松かさ,マツカサ,noun,350530000
誤訳,ゴヤク,noun,350560000
受像,ジュゾウ,noun,350570000
寵児,チョウジ,noun,350580000
もし,モシ,noun,350600000
ポリエステル,ポリエステル,noun,350620000
換地,カンチ,noun,350630000
衆徒,シュト,noun,350640000
腕章,ワンショウ,noun,350650000
可及,カキュウ,noun,350660000
